rsi,currentADX,prevADX,rvol,atrPercentage,upperWick,lowerWick,bodySize,isWhipsaw,directionIntent,target_win
71.4650,17.9015,14.9505,2.9755,0.5488,0.2600,0.0300,1.4100,0,1,0
49.5353,23.4870,25.1573,1.7388,0.7628,0.0400,0.6300,0.3200,0,1,1
66.9092,30.8299,28.9611,1.9681,0.5498,0.1200,0.2100,0.3800,0,1,0
38.6964,20.7156,20.0654,3.2224,0.3118,0.1100,0.4100,0.2000,0,-1,0
55.0191,19.2858,18.8499,1.0638,0.3634,0.3300,0.0100,0.4000,0,1,0
43.1435,18.9794,20.0280,0.8460,0.3767,0.0700,0.3100,0.1100,0,-1,0
39.4793,16.8863,17.8045,0.8101,0.5485,0.1200,0.2500,0.7000,1,-1,1
28.2767,34.1911,31.6477,2.8377,0.4123,0.0000,0.4500,0.7500,1,-1,0
39.0089,49.3850,49.7656,0.4311,0.4446,0.1100,0.0000,0.1400,0,-1,1
22.3783,32.4729,30.0248,7.8055,0.3723,0.3400,0.2100,1.2000,0,-1,0
10.0026,38.8217,35.2720,5.4686,0.6133,0.1000,0.3500,2.6300,0,-1,0
16.0970,45.3889,42.1178,4.8201,0.8377,0.3100,0.4600,1.9500,0,-1,0
41.1411,50.8620,52.5047,0.8980,1.1742,0.8200,0.1300,0.0600,0,-1,1
19.7047,23.3669,19.5874,6.9038,0.6577,0.2500,1.8100,3.4500,0,-1,0
47.2506,47.8857,48.7324,1.0211,1.1033,0.3000,0.0700,0.5100,0,-1,0
53.1089,42.2376,44.3487,1.4388,0.6433,0.1800,0.0000,1.9100,0,-1,0
64.2803,19.2842,18.4198,1.3401,0.5409,0.2400,0.2900,1.0000,0,1,0
51.2066,16.4321,16.9435,1.9661,0.5318,0.3700,0.7300,0.0400,1,1,0
52.7906,18.1051,16.9314,1.6497,0.7267,0.2600,0.4700,1.0200,1,1,0
55.7709,17.1374,17.9940,3.5242,0.8719,0.1600,0.4900,1.8400,1,1,0
43.2135,14.9313,13.8804,1.5357,1.0125,0.0500,1.2700,0.4000,0,-1,1
14.9202,44.3472,41.2127,7.4746,0.7786,0.0900,1.1400,3.0900,0,-1,1
10.3547,60.4570,58.9060,3.5958,1.8932,0.4400,2.3200,3.4400,0,-1,0
44.5179,64.8689,67.1154,0.5382,1.7577,0.5900,0.1700,0.2800,0,-1,1
31.7630,29.3991,26.7112,2.0748,1.4626,0.4100,1.1000,0.1100,0,-1,0
45.8112,26.2599,26.6986,0.6886,1.6813,0.8700,0.1900,0.5200,0,-1,0
66.8391,21.5725,20.0532,5.6713,0.6672,0.7600,0.0500,0.9700,0,1,0
49.0873,23.5833,25.2694,0.5622,0.8401,0.1300,0.1800,0.1800,0,1,0
30.2155,23.3697,21.2528,1.1827,0.6080,0.0500,0.1100,0.7300,1,-1,0
53.2332,23.9411,25.7691,1.0365,0.6686,0.2500,0.0600,0.3400,0,-1,0
52.8677,17.2122,18.1098,1.0573,0.5996,0.3200,0.2100,0.2400,1,-1,1
32.9404,28.5286,26.8038,5.4253,0.5524,0.0900,0.3700,1.1900,1,-1,0
42.9344,32.7733,33.1626,2.7593,0.8218,0.7000,0.1700,1.4700,0,-1,1
29.0386,44.8976,42.8202,1.9254,1.2220,0.1900,0.1900,0.7800,1,-1,0
43.1734,44.3363,46.2896,0.6478,1.1590,0.6900,0.1800,0.2500,0,-1,0
54.2895,37.6408,39.2164,1.3658,1.2430,1.1400,0.0300,0.7900,0,-1,1
28.5157,28.3008,26.0236,5.7835,0.6862,0.0400,0.4700,1.6500,0,-1,1
30.1289,43.6472,41.7207,4.5298,0.9148,0.6200,1.1600,0.1300,0,-1,0
26.3505,60.9181,59.8171,1.1459,1.6200,0.4200,0.0700,1.6100,1,-1,0
53.1482,52.9809,56.5487,1.9742,1.5027,0.2000,0.0400,1.5300,1,-1,0
59.7768,21.3324,21.1089,0.7057,1.0116,0.5500,0.1500,0.0600,1,1,0
41.3395,18.2688,17.1941,2.6439,0.9668,0.0800,0.4800,1.2900,1,1,0
35.1321,29.5111,28.3230,1.0870,1.2865,0.5700,0.2200,0.0100,1,-1,0
51.2389,27.0242,28.5649,2.9784,1.3290,1.1300,0.4400,0.3000,0,-1,0
30.9955,26.2515,25.8164,2.2324,1.5359,0.4100,0.2600,2.2300,0,-1,1
25.3336,42.9667,41.4292,2.3925,1.9457,0.0300,0.8600,2.5500,0,-1,1
21.7168,40.2558,38.3185,2.5359,3.0235,0.4500,0.8400,5.9700,0,-1,0
36.9245,43.1571,42.6322,1.5208,3.5242,0.8900,0.2200,3.8100,0,-1,0
62.8598,22.9753,22.6954,1.3977,1.4198,0.4900,0.2800,1.1800,0,1,1
75.4009,39.1385,38.2684,1.0077,1.4483,0.4200,0.2100,0.9800,0,1,0
48.2669,34.1227,36.1417,0.9607,0.9650,0.0300,0.6100,0.4800,0,1,0
36.4694,20.3327,20.6785,1.6954,0.8218,0.0500,0.1000,1.3300,0,-1,0
40.3584,22.7155,22.8000,2.1188,1.0782,0.4100,0.6600,0.6600,0,-1,0
56.1331,23.6858,23.4124,1.7121,0.7149,0.9800,0.1600,0.3400,0,-1,0
63.5517,22.1054,20.2252,6.2295,0.7905,0.9600,0.3900,0.6200,0,1,0
41.9431,32.5062,33.4898,1.1486,0.5830,0.0700,0.5400,0.1000,0,1,0
45.0635,16.0543,16.4296,1.3757,0.5426,0.0900,0.2100,0.3700,0,-1,0
59.7600,13.5675,12.7765,1.8880,0.4790,0.2600,0.3000,0.6600,1,1,0
38.1088,19.2171,19.2817,2.5020,0.7862,0.1800,0.2100,1.1200,0,1,0
37.0083,18.7045,17.6940,1.6490,0.6663,0.0200,0.1500,0.9100,1,-1,0
48.1250,23.8584,24.2872,0.6507,0.7057,0.1200,0.0200,0.3600,1,-1,0
57.7453,20.1663,19.6787,5.7526,0.7230,1.1000,0.0200,0.8600,0,-1,0
53.2533,16.4923,15.9255,1.5292,0.9718,0.5300,0.1700,0.6000,1,-1,0
63.0305,23.4629,23.2421,1.3061,0.9195,0.1400,0.3300,0.5700,0,1,0
41.9394,15.1612,14.8125,0.6852,0.5263,0.1700,0.2100,0.3000,0,-1,1
29.2552,41.9686,40.5926,2.3271,0.4533,0.2400,0.2400,0.3200,0,-1,0
53.4796,45.7515,48.3581,1.3822,0.4894,0.0700,0.1700,0.4800,0,-1,0
35.2697,37.6540,39.1453,4.8874,0.6646,0.5500,0.4200,0.5500,0,-1,0
57.5571,27.1157,28.5150,1.1408,0.8448,0.1500,0.5400,0.4700,0,-1,0
67.7949,22.8933,21.7808,1.5624,0.4632,0.1600,0.0000,0.3200,0,1,0
44.4251,21.6423,21.7881,1.8879,0.5395,0.0800,0.4700,0.2200,0,1,0
39.7974,19.1283,18.5497,2.2107,0.6318,0.0800,0.2500,0.3800,0,-1,0
70.4600,27.1794,26.2680,4.1211,0.6857,0.3000,0.0300,1.2200,0,1,0
47.4884,26.1566,28.0256,3.6905,0.8770,0.3900,0.4700,0.7800,0,1,0
36.9514,25.7700,24.8175,1.4301,1.4609,0.1200,0.6900,0.0300,0,-1,0
69.7060,20.0256,18.5684,1.3232,0.5097,0.0700,0.1500,0.4900,1,1,0
46.6377,21.4614,22.2662,1.4955,0.5226,0.1200,0.2400,0.1200,0,1,0
47.4480,17.9955,18.0204,2.0188,0.5936,0.3400,0.1300,0.2900,1,1,0
41.5686,17.7644,17.9380,2.6872,0.6923,0.3600,0.5900,0.4400,0,-1,0
43.1069,18.3103,17.6031,1.4023,0.8176,0.1300,0.4700,0.7100,0,-1,1
28.1166,30.4778,28.1121,2.3299,1.2298,0.3900,0.3500,0.4700,0,-1,0
66.0572,25.0469,23.3616,1.9425,0.5317,0.0200,0.1100,0.2400,1,1,1
69.4507,33.6110,31.7226,3.3281,0.6750,0.6300,0.0000,0.2100,0,1,0
82.4085,38.5716,35.8965,2.2911,0.8690,0.0200,0.3100,1.3200,0,1,1
76.7245,22.2022,19.7357,3.4682,0.3736,0.1000,0.0100,0.5900,0,1,0
56.6834,39.6023,41.0370,1.2812,0.4375,0.1200,0.1500,0.1400,0,1,0
54.1806,35.5551,37.0916,0.5034,0.5309,0.0100,0.0200,0.3700,1,1,1
74.6077,40.6326,39.5853,0.4577,0.5107,0.1700,0.0900,0.2300,1,1,1
63.3862,22.1708,20.0876,1.3148,0.7091,0.3300,0.0600,0.0500,0,1,0
68.7217,29.3979,27.7877,1.6272,0.6809,0.5200,0.1600,0.6300,1,1,0
52.0012,31.0265,32.6883,0.8804,0.6911,0.0600,0.3200,0.4700,0,1,0
26.6153,15.8622,14.0905,2.6475,0.6081,0.0000,0.0100,1.7400,0,-1,1
31.2150,29.3348,27.6931,2.5758,0.5748,0.0000,0.6000,0.6500,0,-1,0
41.3849,39.3800,40.7338,1.5721,0.5988,0.2000,0.0800,0.1700,0,-1,0
45.9232,24.3798,25.1242,0.7473,0.6225,0.1300,0.1900,0.2800,0,-1,0
61.6907,18.4790,17.6458,2.8257,0.5904,0.6300,0.0500,0.1100,1,1,0
33.2550,19.2134,18.4988,2.1983,0.8330,0.0800,0.2700,0.3400,0,-1,0
43.1721,27.0398,27.0596,0.4714,0.8526,0.1100,0.1500,0.0100,0,-1,0
65.2731,15.4509,14.2799,0.7281,0.4577,0.2600,0.1600,0.0500,0,1,0
64.2118,34.2469,36.7345,1.1330,0.6186,0.3500,0.4300,0.6800,1,1,0
49.6376,24.8698,24.7907,1.0143,0.6049,0.0900,0.3000,0.0300,0,1,0
45.4552,26.1212,24.8934,2.1261,0.5088,0.0300,0.5200,0.1400,1,-1,1
37.2147,29.1956,28.6877,1.8840,0.4738,0.1300,0.2500,0.2800,0,-1,0
25.3649,24.8309,23.5114,3.7230,0.6461,0.3500,0.2500,1.1600,1,-1,0
47.7308,30.4331,32.3906,1.2479,0.8674,0.4800,0.1000,0.7200,0,-1,0
60.3113,20.8456,20.9200,1.0802,0.9178,0.0300,0.0800,0.4500,0,1,0
24.3053,23.6651,21.7317,2.0530,0.4732,0.0000,0.2700,0.7500,0,-1,1
32.4578,52.1219,50.1782,2.1488,0.6379,0.1900,0.6400,0.1700,1,-1,0
53.8030,50.4514,52.9724,1.7279,0.6820,0.3000,0.0400,0.9100,0,-1,1
27.7043,38.9967,37.8764,1.5628,0.6283,0.0400,0.5100,0.1000,0,-1,0
56.0570,25.4259,26.8183,2.2025,0.3806,0.1800,0.0000,0.3700,1,1,0
43.5118,17.4737,17.2998,1.1491,0.4216,0.0000,0.1200,0.3200,0,1,0
40.5750,21.0558,19.3949,1.3791,0.4530,0.1200,0.3000,0.2100,0,-1,1
29.3670,32.2229,29.9564,2.3863,0.5082,0.1100,0.4100,0.2400,0,-1,0
45.2342,35.8140,38.2205,1.9771,0.6448,0.4500,0.2500,0.0800,0,-1,0
55.8607,23.5692,24.4413,1.1318,0.8729,0.0900,0.2700,0.4000,0,-1,0
63.6165,22.5652,21.8568,1.2186,0.4888,0.2400,0.1200,0.2400,1,1,1
65.3022,30.3157,29.4095,1.3616,0.4861,0.1200,0.1400,0.1000,0,1,0
52.4796,34.0901,35.3373,1.7353,0.4464,0.0000,0.0700,0.5300,0,1,0
31.6460,22.7219,22.1985,1.1270,0.5916,0.0200,0.0600,0.7400,0,-1,0
46.5023,25.7008,26.6674,0.9319,0.6411,0.2000,0.0700,0.7000,1,-1,0
59.0023,24.5873,24.4066,2.9141,0.7924,0.7000,0.1600,1.2200,1,-1,0
58.0877,25.6027,24.7610,1.0645,1.0466,0.2700,0.1200,0.3800,0,1,0
21.7435,27.8001,24.6885,5.4482,0.3116,0.0000,0.2600,0.3000,0,-1,0
24.2220,41.2033,38.9150,2.3752,0.4480,0.0300,0.0900,0.5300,1,-1,0
35.8612,33.9088,32.8410,7.2115,0.3692,0.0400,0.0600,0.7200,0,-1,0
25.1509,41.3070,39.3412,3.1386,0.4513,0.0100,0.0200,0.6400,0,-1,0
17.1773,46.2088,43.3182,4.4861,0.6579,0.1100,0.9800,1.1400,1,-1,0
10.3863,54.7944,52.0643,3.0567,1.0307,0.1000,0.4300,0.8000,1,-1,0
60.4978,27.1542,27.1196,1.5482,0.5466,0.2200,0.0700,0.8600,1,1,0
44.8173,29.6029,31.3489,2.2357,0.5793,0.3000,0.3800,0.5900,1,1,0
33.2021,25.3672,24.7672,1.5227,0.7492,0.0400,0.1300,0.6900,1,-1,0
47.0973,33.7863,34.5538,0.7632,0.8196,0.3300,0.0800,0.0800,1,-1,1
30.6963,40.4039,38.1203,5.3767,0.6737,0.0100,0.9300,1.4800,1,-1,1
44.6495,36.5543,36.1335,1.2654,0.5270,0.0400,0.4000,0.2100,0,-1,0
58.1400,31.1964,33.3490,4.1817,0.6161,0.0700,0.2700,1.3100,0,-1,0
64.7163,24.0839,23.7349,1.6520,0.8109,0.2000,0.2400,0.7700,1,1,1
81.7439,25.0074,21.7416,6.2678,0.7105,0.1400,0.0600,2.5600,0,1,1
78.8853,35.3586,33.8072,1.1444,0.4679,0.0100,0.0400,0.6100,0,1,0
79.2318,41.9173,39.6468,3.0263,0.6686,0.2100,0.3100,1.2900,1,1,1
82.3173,58.5821,56.7552,1.7103,0.9951,0.6300,0.0900,0.4600,0,1,1
71.5468,65.1344,63.9838,3.0833,0.7973,1.7400,0.0300,0.2500,1,1,0
55.0565,60.2792,63.2830,1.1064,0.8686,0.1200,0.3700,0.8600,0,1,0
35.9035,47.7158,50.1782,0.6756,0.9932,0.4000,0.0000,0.7600,0,-1,1
32.4412,26.3523,24.0740,5.0797,1.1773,0.0100,0.7000,0.1800,0,-1,0
70.2200,18.3330,17.0228,1.3067,0.5006,0.0700,0.0500,0.7800,0,1,0
51.9817,25.1920,26.9524,0.5581,0.5199,0.1500,0.1900,0.0400,0,1,0
38.2368,18.0097,17.2398,2.9323,0.4995,0.0000,0.2600,0.9600,0,1,0
27.1340,23.0045,21.0653,3.4053,0.6023,0.0500,0.2800,0.2200,0,-1,1
15.2083,39.0406,36.6762,1.0526,0.7588,0.1700,0.1600,0.2900,0,-1,0
27.8605,49.8490,49.7182,1.1552,0.7781,0.3000,0.0500,0.2000,0,-1,1
26.2457,36.2851,34.7247,2.2856,0.4773,0.0400,0.2100,0.7800,0,-1,0
53.1935,34.2812,35.5816,0.6921,0.5484,0.2000,0.1400,0.0100,0,-1,1
26.4916,31.0194,27.7280,8.6643,0.5124,0.0000,1.0200,1.2800,1,-1,0
16.3995,37.5623,34.2794,6.3289,0.7775,0.2600,0.2500,0.6100,0,-1,0
27.7294,43.9685,44.4803,2.6153,1.0417,0.8800,0.1900,0.1100,0,-1,0
63.4104,28.6055,28.1517,1.8233,0.9658,0.1800,0.0400,0.8500,1,1,1
79.7584,42.3389,40.5353,2.1876,0.9068,0.2000,0.1200,1.4100,0,1,0
61.1184,51.6960,51.9355,0.1930,0.9439,0.1100,0.0100,0.1800,0,1,1
82.6910,50.9150,49.2684,5.1123,0.8190,0.2500,0.0400,2.1600,0,1,0
49.1182,41.9016,44.5111,0.8417,0.6227,0.0200,0.2700,0.4600,0,1,0
35.5014,27.3700,26.3395,3.3587,0.6175,0.0200,0.4500,0.5300,0,-1,0
61.1021,29.4815,29.6577,4.8426,0.5841,0.6400,0.0000,1.4100,1,-1,0
52.5899,22.5522,23.8205,5.2718,0.7580,0.0800,0.6800,0.4200,0,1,0
35.0317,21.4768,20.6027,1.4503,0.9072,0.0900,0.1300,1.4900,0,-1,0
48.5598,30.3428,32.4149,1.2393,0.6372,0.5600,0.1900,0.5400,0,-1,0
52.0365,24.1951,24.7923,2.6069,0.7555,0.4100,0.0900,0.4300,0,-1,0
63.0058,24.4827,23.0992,1.0029,0.7916,0.5000,0.0000,0.8100,0,1,0
48.1722,29.3273,30.7949,1.8322,0.9317,0.1100,0.3800,0.8000,1,1,0
33.0182,19.3990,18.0209,2.0220,0.6026,0.0900,0.0600,0.4500,0,-1,0
54.3514,21.8286,23.3662,0.9373,0.7191,0.1500,0.0600,0.5600,0,-1,0
69.3357,16.4330,14.6244,5.9550,0.7432,0.0600,0.4900,1.2100,0,1,0
79.4396,22.2257,18.8614,4.2385,0.9005,0.8200,0.0000,1.2700,0,1,0
60.8367,43.7304,43.6575,0.3998,1.4725,0.3300,0.1300,0.3400,0,1,0
29.9237,18.2876,16.3906,2.8866,0.6195,0.1200,0.1300,0.6100,0,-1,0
37.7517,22.4819,21.9472,1.7632,0.7309,0.5600,0.0500,0.5000,0,-1,0
50.9870,21.7460,23.3203,1.4160,1.2970,0.0900,0.5400,0.1900,0,1,1
71.6044,23.9776,21.8266,1.9973,0.8557,0.0800,0.0500,1.4600,0,1,0
60.9387,38.4014,39.4372,0.8454,0.9091,0.0200,0.2800,0.3800,0,1,0
57.2365,29.4665,28.8938,2.7441,0.8277,0.0200,0.7100,1.3000,0,1,1
69.2996,32.1897,31.0563,1.0751,0.7764,0.4600,0.0500,1.0300,0,1,0
47.5001,24.0261,25.6302,0.9134,0.7423,0.1700,0.1300,0.4400,0,1,0
38.2728,23.3849,22.8747,1.6933,0.6770,0.1100,0.2600,0.4000,1,-1,0
57.3220,20.0275,20.7807,0.6874,0.4587,0.3100,0.0100,0.2500,0,-1,0
59.9284,16.9898,16.4277,1.7410,0.5816,0.3600,0.1100,0.2500,0,1,0
71.9576,22.7230,20.3386,4.2940,0.6626,0.0000,0.0600,1.3800,0,1,0
54.3537,27.3624,28.2763,1.0542,0.6644,0.2000,0.2200,0.1700,1,1,0
39.0590,19.7914,20.0304,4.6745,0.8010,0.2900,0.3300,1.0600,1,-1,1
29.9128,40.4655,38.5228,0.7424,0.4609,0.1900,0.0500,0.1400,0,-1,0
54.8381,35.7964,38.4092,1.9949,0.4644,0.1800,0.0000,0.4500,0,-1,1
34.8417,24.6360,23.8285,3.3457,0.4707,0.0300,0.1100,0.1800,0,-1,0
37.3274,35.3633,34.4447,1.5401,0.5685,0.2300,0.2200,0.1700,0,-1,1
26.9781,49.0867,48.8229,1.0260,0.7235,0.0300,0.4800,0.0001,1,-1,0
56.4234,35.8232,38.1543,2.3479,0.6364,0.0300,0.0700,0.5700,0,-1,1
31.4223,25.4049,23.9928,1.3963,0.3843,0.0100,0.2200,0.6600,0,-1,0
47.8716,39.0600,40.0997,0.7137,0.3732,0.0700,0.0400,0.1400,0,-1,0
36.2616,31.4084,31.3881,2.7806,0.3775,0.4400,0.0100,0.1800,1,-1,0
56.8502,30.0523,32.2588,0.7005,0.3531,0.0500,0.0000,0.3100,0,-1,0
70.2617,23.3997,21.9210,1.0579,0.3594,0.0300,0.0200,0.4000,0,1,0
49.3330,26.0207,27.7849,2.2793,0.4147,0.0000,0.3200,0.3400,0,1,0
34.4592,23.8355,22.5817,3.4314,0.5300,0.0100,0.4400,0.8900,0,-1,0
45.6414,33.8562,33.6477,0.7583,0.6569,0.0800,0.0400,0.2200,0,-1,0
30.8344,23.2235,21.7711,4.9454,0.6081,0.0900,0.0800,1.7000,0,-1,0
53.3468,24.3393,25.5997,2.2929,0.7460,0.2800,0.0900,0.6800,0,-1,0
68.5532,14.5863,13.2697,2.0121,0.8652,0.1200,0.1500,1.1800,0,1,1
70.7830,19.3392,17.0495,4.6251,0.7026,0.5500,0.1500,0.7800,0,1,0
40.2410,19.8018,20.1882,0.5603,0.5029,0.0200,0.0700,0.3600,0,-1,0
54.8593,17.5011,17.8465,0.2996,0.4445,0.1400,0.0800,0.1000,0,-1,0
63.7229,14.9565,13.7654,1.2579,0.5000,0.0200,0.1700,0.6800,0,1,0
48.3666,20.1743,21.1739,2.4017,0.5551,0.0000,0.0900,0.7700,1,1,1
56.9799,27.0191,25.8567,1.2835,0.5128,0.3100,0.0500,0.3200,1,1,0
44.0018,21.7050,23.1142,0.7779,0.4413,0.1600,0.1600,0.0800,0,-1,0
38.8135,19.3811,18.6783,1.8180,0.5312,0.1600,0.4800,0.4000,0,-1,0
54.2790,21.6952,22.5980,2.6605,0.6920,0.1200,0.1500,0.8200,0,-1,0
58.0841,22.1459,21.9168,2.6366,0.8852,0.0300,0.4200,0.8800,0,1,0
39.0095,25.4449,25.1253,1.1035,0.7427,0.2800,0.3500,0.2900,0,-1,0
63.1198,27.4063,27.0843,2.3828,0.5977,0.1600,0.0100,0.9400,0,-1,0
58.2328,30.0406,28.5302,2.7936,0.7038,0.5200,0.3400,0.7200,0,1,0
43.1404,29.2449,30.8458,1.2655,1.0191,0.1500,0.6000,0.7300,0,1,0
24.6255,36.4108,34.1377,2.4031,0.4284,0.0000,0.1400,0.5500,0,-1,0
58.9602,30.3819,31.8165,0.8353,0.3365,0.0800,0.1500,0.1200,0,1,0
49.8632,24.3274,24.2491,0.8933,0.3977,0.0800,0.0800,0.1800,1,1,1
66.7376,30.7785,29.7056,2.1466,0.4967,0.3500,0.0800,0.0200,1,1,0
54.1434,28.7185,30.7237,1.6007,0.5978,0.2900,0.4000,0.5700,1,1,0
41.2646,25.6201,25.7776,1.7580,0.7486,0.0200,0.1300,0.9300,1,1,1
70.3111,19.6092,16.8921,5.5980,0.5811,0.8800,0.0000,1.4400,1,1,0
71.1665,29.0236,26.5675,2.7242,0.8851,0.3000,0.3600,0.0001,1,1,0
43.0876,22.7627,23.2940,1.0698,0.4855,0.0300,0.1600,0.6900,1,-1,0
57.2616,18.7879,19.2491,2.5652,0.5066,0.4300,0.1000,0.1700,0,-1,0
71.5894,18.1896,17.1437,1.9042,0.4896,0.0100,0.1300,0.3500,0,1,0
75.0831,25.6071,23.9783,2.1939,0.4854,0.1700,0.1500,0.8000,0,1,0
79.9312,29.5410,27.1195,4.2595,0.5267,0.0300,0.0600,0.9400,1,1,0
54.0399,39.4294,41.4667,1.6860,0.8449,0.0000,0.2800,1.4900,1,1,0
40.3042,30.3538,30.2640,1.2593,1.0500,0.1100,0.4400,0.1800,0,-1,0
74.0598,21.6077,19.4926,1.4249,0.4028,0.1400,0.0000,0.7800,0,1,0
83.8840,27.3046,24.2696,2.8361,0.5237,0.0200,0.1300,1.0900,0,1,0
74.7093,33.0661,30.1368,2.7146,0.6389,0.3700,0.0400,0.8600,0,1,0
70.5008,40.1422,38.8860,2.8009,0.6565,0.1300,0.0300,2.0100,0,1,0
41.1611,22.5394,23.5962,3.2959,0.7181,0.3000,0.4000,1.2600,1,1,1
62.0455,20.5638,19.4142,2.2791,0.6088,0.4200,0.0900,0.7000,0,1,1
74.4312,38.3956,35.9767,2.5587,0.6716,0.6000,0.0200,0.3400,0,1,0
49.0885,29.1775,30.5827,0.4330,0.7348,0.1200,0.2400,0.2900,1,1,0
33.0655,21.0372,20.1230,0.6592,0.5989,0.0500,0.1600,0.2300,0,-1,0
55.9249,16.1037,16.4377,0.7014,0.4127,0.1200,0.1400,0.2000,0,1,0
41.5643,14.4354,14.4400,4.6148,0.4724,0.0400,0.2100,0.7000,0,-1,0
55.0072,15.6648,15.3060,1.5756,0.5405,0.2400,0.0800,0.1400,0,1,0
50.7413,17.0867,16.7405,1.2469,0.6653,0.0300,0.2700,0.7900,1,1,0
42.9337,15.7126,14.8635,1.7219,0.4513,0.0800,0.2100,0.2900,0,-1,0
25.9342,18.2105,15.5165,8.3526,0.4629,0.0100,0.0700,1.7300,0,-1,1
16.5739,36.2323,33.1457,2.8369,0.7143,0.2400,0.5800,0.0300,0,-1,0
46.7407,58.0856,61.8533,1.0073,0.5676,0.2700,0.0000,0.5500,0,-1,0
64.1965,15.8044,15.6013,1.1857,0.4108,0.0900,0.1100,0.9000,0,1,0
54.7143,17.3458,17.7931,0.9709,0.4667,0.0000,0.1600,0.4600,0,1,0
36.6604,14.8566,13.7564,1.9702,0.4854,0.1200,0.0000,0.7500,1,-1,0
48.4595,17.1324,18.0022,1.6416,0.5770,0.4100,0.0000,0.2500,1,-1,1
25.8327,18.8862,16.0563,3.0057,0.4199,0.0200,0.5700,0.4700,0,-1,0
34.4798,24.8179,24.5136,1.0503,0.5664,0.3700,0.0400,0.2400,0,-1,0
65.0259,20.1554,19.0838,1.6241,0.5631,0.0800,0.0000,0.7000,0,1,0
46.8980,19.8605,20.4768,2.2708,0.3768,0.0400,0.3600,0.0900,0,1,0
40.5610,16.7515,15.4544,0.7496,0.4381,0.0800,0.2300,0.4300,0,-1,0
64.2028,16.2212,15.1455,3.7790,0.4806,0.3700,0.0000,0.6700,0,1,0
45.1231,16.8082,17.3334,1.0233,0.4734,0.0100,0.3900,0.0600,0,1,0
61.4706,18.7095,18.9839,0.6759,0.5051,0.1500,0.1000,0.6200,0,1,0
42.0586,19.1977,20.2527,1.1715,0.2312,0.0400,0.0200,0.1500,1,-1,0
57.6417,15.1018,15.1568,0.5296,0.1906,0.0100,0.0200,0.1200,0,1,0
44.9725,11.9932,12.3367,0.6599,0.1763,0.0200,0.1200,0.0200,0,-1,0
54.3892,9.8899,9.5291,2.4819,0.1783,0.0500,0.0100,0.0600,0,-1,1
33.9953,14.3055,13.1964,1.5899,0.2666,0.0400,0.1000,0.2300,0,-1,0
50.5316,15.5725,16.6111,0.5410,0.2274,0.1000,0.0100,0.0800,0,-1,0
62.7578,12.6061,11.5981,3.8787,0.1901,0.1200,0.0000,0.3200,0,1,0
47.9533,12.6064,12.6562,1.2711,0.2091,0.0000,0.0800,0.1900,0,1,0
21.0752,17.5521,14.1135,4.4498,0.3084,0.1000,0.0200,1.0100,0,-1,0
23.0542,26.7432,22.3179,4.7031,0.5643,0.2900,0.1500,0.6700,0,-1,0
53.2897,39.5947,41.8672,0.8826,0.6082,0.1300,0.0700,0.4600,0,-1,1
38.9853,16.8575,14.4923,2.2533,0.2990,0.0200,0.3700,0.1000,1,-1,1
20.4797,26.9884,24.1320,6.3174,0.4247,0.0100,0.0200,1.0300,1,-1,0
35.1727,35.6852,35.0785,5.7778,0.5326,0.4700,0.3200,0.0500,0,-1,0
59.6006,22.9794,23.5024,0.5615,0.5674,0.2100,0.1600,0.3400,1,1,0
33.6900,17.1150,15.8061,4.4804,0.4280,0.0000,0.1700,0.8200,0,-1,0
44.8187,21.2341,21.5204,2.3373,0.5197,0.1600,0.0000,0.4200,0,-1,0
81.1176,20.5617,16.8883,11.7423,0.8493,1.4900,0.0100,4.3700,0,1,0
68.9407,26.1014,23.9727,2.0394,1.0395,0.0000,0.5300,1.1400,0,1,0
24.0757,31.9503,30.0431,2.6420,0.6234,0.0000,0.0100,0.8500,1,-1,0
54.1351,38.7529,40.3221,3.2709,0.5255,0.3900,0.0000,0.8800,0,-1,0
66.2313,30.1910,29.4391,1.4375,0.5089,0.1200,0.0400,0.4800,1,1,1
73.6014,30.9135,28.7798,2.0265,0.4143,0.5000,0.0100,0.3700,0,1,0
54.3070,35.1265,37.0715,1.0401,0.3828,0.0800,0.2000,0.0500,0,1,0
43.8518,29.6530,31.6364,1.6787,0.5336,0.0200,0.0300,0.4400,0,1,0
31.1071,26.0906,25.2719,1.2739,0.5601,0.0500,0.1900,0.7800,0,-1,1
24.7298,33.0027,30.3450,1.9125,0.4267,0.0600,0.2800,0.5000,1,-1,1
25.6954,58.6248,57.8478,1.4006,0.4148,0.1200,0.2300,0.1300,1,-1,0
44.4470,48.9754,49.6681,0.7055,0.5130,0.0200,0.0600,0.2700,0,-1,1
25.9773,46.8308,45.3893,2.1925,0.5081,0.0700,0.0800,0.2300,0,-1,0
47.9519,50.7264,54.0318,5.1139,0.5403,0.4000,0.1000,1.0600,1,-1,1
25.3993,17.2514,14.2057,4.7297,0.4875,0.0100,0.5300,0.7600,0,-1,0
19.5038,34.8110,31.7211,5.1985,0.6637,0.0000,0.6200,1.6000,1,-1,0
48.5596,27.0440,28.4567,0.6026,0.4960,0.0500,0.1100,0.2100,1,-1,0
69.9543,26.7437,25.4917,0.4325,0.2752,0.0200,0.0500,0.1200,0,1,0
49.0871,27.2877,29.3117,0.8607,0.2917,0.0400,0.0500,0.2000,0,1,0
