directionIntent,rsi,rvol,atrPercentage,prevADX,bodySize,target_win
1,39.4157,1.1749,0.3827,25.3849,0.5600,1
1,72.7545,1.0684,0.3201,18.7788,0.8800,0
1,50.1866,0.5795,0.3735,23.9658,0.3800,0
-1,42.8960,1.1583,0.4633,16.5327,0.8500,0
1,59.6602,0.5304,0.3212,17.7474,0.2200,1
1,75.7258,0.9634,0.3140,34.7707,0.5900,0
1,59.8383,0.4688,0.3295,37.6391,0.1600,0
1,44.6259,0.2875,0.2516,37.4760,0.7900,0
-1,35.1691,1.7233,0.2639,26.0693,0.8300,0
-1,53.9438,0.8009,0.2516,24.4047,0.1000,0
-1,52.7678,0.6462,0.2298,23.9738,0.2900,0
1,66.7778,0.7787,0.2624,17.1850,0.4800,0
1,38.8828,1.1408,0.3428,15.8247,1.3000,0
-1,29.2018,3.3388,0.4484,21.1932,0.8400,1
-1,26.7321,1.2273,0.5980,33.2677,0.6500,1
-1,33.2590,2.9485,0.4198,25.3065,1.3400,0
1,54.5279,1.3561,0.4162,25.4360,0.0900,0
-1,37.7485,0.8937,0.3457,23.5578,0.6000,0
1,57.9450,1.7233,0.3730,25.6449,0.2200,0
1,40.8862,1.7617,0.4247,21.4423,1.3700,0
-1,36.3647,0.3649,0.2849,19.6919,0.5700,0
-1,31.4146,2.1176,0.3170,25.0970,1.3400,0
-1,51.2188,0.7329,0.4022,25.7049,0.2900,0
1,66.9905,0.3599,0.2567,18.3642,0.1700,0
1,46.7106,0.5508,0.2462,14.7618,0.2800,1
1,70.8833,1.5246,0.2072,15.8033,0.3900,0
1,45.0360,0.8421,0.2894,28.5027,0.8000,0
-1,38.2454,0.5662,0.2710,18.2901,0.5200,1
-1,31.0476,1.5741,0.2718,30.4695,0.3900,0
1,59.6036,1.3249,0.2521,27.5725,0.4100,0
1,50.6558,1.2222,0.3487,25.7333,0.5600,0
-1,36.2193,3.5995,0.3723,22.2423,0.1000,0
-1,49.6376,1.2880,0.4770,40.1996,0.6800,0
-1,57.0546,0.6168,0.4126,33.5114,0.6900,0
1,60.7168,2.5228,0.2733,12.6324,0.4300,0
-1,53.6121,2.5688,0.4027,12.0985,1.1400,0
1,58.1635,1.0619,0.3217,12.6206,0.4100,0
1,50.2608,0.3626,0.2042,17.1093,0.0900,0
-1,39.1151,0.5415,0.2518,14.8013,0.3800,0
-1,45.3377,0.3227,0.2857,24.0462,0.0900,0
-1,32.3032,1.4870,0.3196,25.1834,1.0000,0
-1,57.2032,3.0098,0.3655,30.0680,0.9700,0
-1,52.6917,1.2898,0.2759,30.1526,0.3500,0
1,60.0109,0.4610,0.2292,17.6261,0.0001,0
1,49.7794,1.7270,0.2237,19.5645,0.0400,0
1,48.2524,0.7518,0.2600,17.9662,0.1000,0
-1,33.5958,1.4655,0.3227,15.2738,0.8200,0
-1,56.7994,2.0243,0.3082,15.9067,0.2900,1
-1,30.0713,0.8246,0.3128,17.1921,0.4000,0
-1,51.0932,2.0055,0.2686,19.8311,0.2100,0
-1,32.7621,1.3919,0.2831,19.7902,0.9600,0
-1,26.3777,3.7149,0.3477,28.4130,1.1900,0
-1,51.4923,1.1525,0.4274,32.7148,0.4600,0
1,63.7584,1.5247,0.3536,21.2176,0.1400,0
1,49.1873,0.5411,0.3706,25.7145,0.5300,0
-1,30.6911,3.3762,0.5119,16.2177,1.4800,1
-1,14.9310,6.2947,0.7520,28.4930,1.3600,0
-1,49.4954,0.4670,0.7563,44.8111,0.5400,0
1,77.6465,0.4194,0.1916,33.5646,0.3400,0
1,65.9672,0.6143,0.2596,43.1986,0.1400,1
1,64.7122,1.2561,0.1627,37.5105,0.1100,0
1,48.4959,1.9088,0.1558,42.9658,0.1700,1
1,63.8215,3.7918,0.1263,26.0721,0.0300,0
1,61.3473,0.4815,0.1528,33.0027,0.0300,0
1,63.7120,0.4804,0.1466,38.3691,0.1300,0
-1,37.7708,1.0886,0.1642,27.6951,0.4300,0
-1,36.1512,1.6449,0.1844,26.9796,0.3700,0
-1,32.4081,5.0856,0.2215,29.4949,0.3600,0
-1,26.1679,2.3088,0.2477,35.4182,0.7900,1
-1,18.4300,1.0749,0.3227,44.9833,0.3600,0
-1,28.4068,1.0314,0.3838,53.2164,0.4300,0
-1,48.7900,0.4651,0.4126,42.4925,0.3300,0
1,66.7860,1.3926,0.3267,21.4584,0.5900,0
1,59.7183,1.0341,0.3661,25.2704,0.5600,0
1,53.6040,1.2129,0.3775,24.1017,0.8300,0
-1,40.7808,1.5346,0.4141,21.4016,0.0200,0
-1,44.3174,0.6198,0.3695,29.1184,0.0100,1
-1,32.1390,2.1944,0.3852,24.2388,0.0200,1
-1,36.1115,1.8929,0.3490,26.5813,0.1100,0
-1,27.8092,1.9140,0.3916,31.5015,0.7800,1
-1,28.6414,5.0914,0.5315,42.9552,0.6400,0
-1,40.7636,0.2539,0.6210,47.8884,0.0800,0
1,58.9736,0.3529,0.5710,37.1089,0.4800,0
-1,36.4219,1.2401,0.2906,15.8337,0.0500,0
-1,33.4893,1.9891,0.3582,24.2755,1.0900,0
-1,41.2947,1.6194,0.4233,23.8731,1.2900,0
1,59.9060,1.0426,0.3061,14.3111,0.5100,0
1,62.5126,4.3283,0.3593,19.3808,0.4700,0
1,46.7561,1.0764,0.4300,23.4558,0.8100,0
-1,21.7229,3.8912,0.4611,22.3401,1.7000,0
-1,39.7682,0.9075,0.5522,31.8655,1.2100,0
-1,59.4050,0.7922,0.6352,28.7637,0.9000,0
1,58.5756,0.9423,0.4798,13.4411,0.8700,0
1,49.9038,1.0743,0.4143,14.6645,0.3100,0
-1,35.7974,1.3407,0.4198,15.5419,0.6200,0
-1,44.1750,1.0523,0.5370,26.7136,0.3100,1
-1,34.3388,1.3295,0.6405,28.4176,0.1200,0
1,55.9137,0.4009,0.3219,27.8193,0.0200,0
-1,26.0149,1.4223,0.1846,15.8297,0.8100,0
-1,17.7420,0.9838,0.2545,28.8300,0.2400,0
-1,50.8624,0.6720,0.3837,39.2450,0.4500,0
1,64.8187,0.5584,0.2586,24.8300,0.1800,0
1,43.0967,1.2541,0.2503,18.3590,0.3900,0
-1,34.9064,0.4961,0.2369,14.0530,0.1700,0
1,65.6859,6.1403,0.3402,21.3370,1.4000,0
1,49.8823,0.7635,0.2568,18.4773,0.1800,0
1,55.8064,0.7606,0.2894,12.3691,0.4100,0
1,46.4343,0.7538,0.2889,12.0016,0.3900,0
-1,31.4150,0.7782,0.3039,15.0756,0.2900,0
-1,48.9702,0.4665,0.3261,23.0570,0.2500,1
-1,26.9548,3.2081,0.3907,22.9332,0.7200,0
-1,45.5755,1.1847,0.4237,34.7109,1.1700,1
-1,23.3944,3.1373,0.4071,20.1241,1.0000,1
-1,21.5112,0.9841,0.6038,40.2117,0.1700,0
-1,50.6291,0.5433,0.3647,33.3411,0.1100,0
1,62.1799,1.9652,0.3272,20.6210,0.4100,0
1,43.0917,1.5550,0.3646,16.3911,0.3200,0
-1,34.8505,1.2836,0.4254,13.9481,0.4700,0
-1,55.5508,1.4750,0.5164,16.2401,1.5200,0
1,61.9298,0.5787,0.1596,14.8706,0.1600,0
1,50.1589,3.7278,0.1795,22.1796,0.4400,1
1,70.3852,2.4121,0.1506,31.2093,0.1800,0
1,50.7857,2.4087,0.1667,34.1150,0.3500,1
1,78.8663,3.0242,0.1500,17.9001,0.7900,0
1,60.0070,2.0455,0.1801,25.3558,0.2500,0
1,44.5046,0.9410,0.2256,20.6029,0.3600,0
1,61.1402,0.5491,0.2104,18.5117,0.4700,0
1,43.2091,1.8653,0.2432,16.1106,0.7300,0
-1,39.8748,1.3435,0.2800,21.4822,0.1300,0
-1,51.7592,0.8402,0.2936,22.9138,0.1300,0
1,61.6725,1.0063,0.2732,19.3514,0.0400,0
-1,37.0867,1.1410,0.2672,18.0808,0.7300,0
-1,58.6475,1.3549,0.1623,13.3405,0.4600,0
1,61.1955,0.3051,0.1951,16.0337,0.2400,0
1,41.3717,6.2321,0.2437,15.9416,0.4300,1
1,70.1501,1.3947,0.2417,19.2328,0.5500,0
1,47.1136,0.4782,0.2710,24.8051,0.1100,1
1,70.4104,1.0798,0.2541,20.2711,0.6400,0
1,75.7108,0.8636,0.3161,32.4211,0.0700,0
-1,39.1189,1.8174,0.3179,31.9409,0.4200,0
-1,55.6376,1.1911,0.2720,24.7711,0.2900,0
1,63.8260,0.9695,0.2665,23.5917,0.3700,0
1,46.6091,1.3115,0.2444,24.8879,0.2000,0
-1,34.2870,3.2194,0.2042,14.8635,0.3100,0
-1,45.6753,0.9855,0.1999,27.8441,0.0600,0
-1,33.9869,0.7285,0.2361,26.4844,0.1100,0
-1,55.1789,0.9040,0.2222,22.5728,0.1100,0
1,70.3337,0.5526,0.2131,21.4438,0.4300,0
1,72.3058,2.8513,0.2090,25.9973,0.6000,0
1,55.6483,0.9333,0.2203,34.8520,0.3200,0
1,44.3523,0.4668,0.2379,20.2839,0.3000,0
-1,34.3891,1.4517,0.2314,18.6696,0.3900,0
1,56.6450,0.6125,0.2084,19.6616,0.2000,1
1,66.9845,2.4198,0.2773,21.5198,0.6600,0
1,69.0753,2.5478,0.3828,30.1817,0.1900,0
1,52.9267,0.3812,0.4025,27.1460,0.2400,1
1,73.8720,0.4859,0.3600,33.4167,0.4000,0
1,57.7147,0.3391,0.3699,44.7170,0.0900,0
-1,40.4430,0.3400,0.2885,25.7085,0.2400,0
-1,65.3643,4.1006,0.2761,23.8123,1.0400,0
1,61.6765,0.6032,0.3699,24.5831,0.3100,0
-1,34.5004,3.7043,0.2468,14.2181,0.4100,0
-1,49.0330,0.9148,0.2315,13.6436,0.4000,0
1,56.4819,2.4824,0.1936,9.8079,0.2600,0
1,55.3384,0.8736,0.2076,18.0347,0.3200,0
1,45.5959,1.3640,0.2120,16.5130,0.4300,0
-1,40.7431,0.7529,0.2644,17.7009,0.8500,0
1,56.7329,0.4549,0.2768,20.2774,0.3200,1
1,72.8086,1.2586,0.2371,22.4237,0.1300,1
1,80.0148,5.5224,0.3148,32.8352,1.1500,0
1,71.9045,0.9687,0.3801,39.8134,0.1400,0
-1,34.7572,4.6445,0.4010,39.2923,1.3700,1
-1,35.4622,1.8270,0.4652,42.6233,0.4300,1
-1,29.5291,2.0776,0.3172,26.4829,0.2000,0
-1,38.7268,2.9667,0.2799,22.4797,0.5600,0
-1,31.5265,2.5434,0.3122,26.1149,0.8200,0
-1,51.7738,1.5739,0.3387,30.8866,0.2100,0
1,65.7826,3.6024,0.2322,18.9309,0.1100,0
1,51.1617,0.7841,0.2102,14.8918,0.0800,0
-1,33.7923,0.8645,0.2603,17.3046,0.9200,0
-1,42.6801,0.4784,0.3529,36.7084,0.3100,0
1,53.3567,0.3720,0.3132,26.4997,0.3200,0
-1,35.9299,1.5628,0.2808,20.5226,0.4300,0
-1,53.8372,0.7844,0.2191,21.3974,0.0700,0
1,63.4413,2.3009,0.2394,16.5633,0.3800,0
1,75.8157,3.6785,0.2817,24.0929,0.9000,0
1,56.0281,0.6993,0.3108,31.1137,0.6200,0
1,46.6270,1.1845,0.2836,13.1177,0.5500,0
1,52.4452,2.7901,0.3143,16.9729,0.3800,1
1,70.8612,2.6871,0.4427,14.2030,1.0200,1
1,71.9625,1.9884,0.5567,22.1064,0.1100,0
1,54.2228,0.5848,0.3936,33.4297,0.3200,0
-1,43.4957,0.5083,0.2082,14.5608,0.0800,0
-1,55.6606,2.8132,0.2264,13.6462,0.6300,0
-1,49.9410,1.1152,0.2022,20.1705,0.1000,0
-1,56.6427,5.5707,0.1540,25.1084,0.3600,0
1,64.6255,1.4083,0.1533,17.4978,0.2800,0
1,41.2561,1.9260,0.1906,19.2067,0.4600,0
-1,28.2064,1.1366,0.2211,23.6115,0.3600,0
1,59.6384,1.3087,0.1368,22.3033,0.0800,0
1,72.8771,1.8556,0.1575,22.4377,0.4900,0
1,82.2350,6.9710,0.2056,30.0715,0.4200,0
1,48.9728,0.1716,0.1921,40.1448,0.0600,0
1,65.2955,5.9000,0.1995,17.0186,0.7400,0
1,75.4727,3.5833,0.2442,20.7978,1.0200,1
1,81.2054,2.2923,0.3365,36.3774,0.0600,0
-1,41.6486,1.2784,0.2790,28.6578,0.4800,1
-1,28.9552,0.8945,0.3082,20.7551,0.4200,1
-1,26.2110,4.0316,0.3140,32.3815,0.2900,0
1,55.2776,1.5138,0.1928,33.1800,0.1000,1
1,78.6403,2.0256,0.1967,31.6854,0.7000,0
1,72.6947,1.8919,0.2440,36.6964,0.5700,1
1,75.0737,1.1467,0.2235,52.9245,0.4200,0
1,63.2911,0.5506,0.2836,48.8455,0.1700,0
1,42.9138,1.2567,0.2739,35.7820,1.0600,0
-1,56.3765,0.9009,0.3923,30.4012,1.3700,0
-1,53.3595,0.9362,0.5059,21.9964,0.9600,0
1,66.4049,2.6118,0.2245,13.5527,0.4500,0
1,52.4432,0.3283,0.2404,17.9798,0.2800,0
-1,39.4280,1.2408,0.1914,9.8028,0.4800,0
1,51.7805,0.9780,0.2339,13.3028,0.4000,1
1,67.3457,4.3920,0.2799,19.4704,0.5800,0
1,73.7781,4.3800,0.3136,24.5631,1.5500,0
1,55.9495,1.8041,0.3521,37.8094,0.3800,0
-1,45.4624,2.6825,0.2383,23.4498,0.3100,0
-1,48.9631,2.3342,0.2618,22.5995,0.4700,0
1,66.0489,3.9053,0.3161,24.5727,0.9100,0
1,70.9978,4.6206,0.3686,23.7807,1.0200,0
1,60.5668,4.0104,0.4471,25.2407,0.5900,0
-1,38.3373,1.1325,0.5383,19.5601,0.5100,0
1,72.8771,2.9593,0.3085,19.3422,0.7400,0
1,50.8204,0.6421,0.3965,42.9176,0.9100,1
1,81.7139,2.1987,0.3653,32.1169,0.8800,0
1,57.4445,0.5217,0.4317,47.8266,0.0200,1
1,69.4756,1.6588,0.2190,31.0000,0.0700,0
-1,39.5271,0.6345,0.2335,20.4703,0.4100,0
-1,47.1434,0.9857,0.2471,28.5319,0.1600,0
1,61.9794,0.9423,0.2204,17.9053,0.3000,0
-1,38.3885,1.2557,0.2672,16.4187,0.7100,0
-1,46.2363,1.0802,0.3224,25.2690,0.4300,0
1,59.5518,1.1052,0.2876,23.0057,0.4000,0
-1,42.3434,1.9147,0.3216,18.7518,0.8400,0
1,64.7935,1.2721,0.2675,18.0038,0.1900,0
1,47.7542,1.0500,0.2475,28.1711,0.2600,0
1,61.7098,2.8073,0.2666,20.8688,0.7000,0
1,48.0075,2.8859,0.3262,30.6771,0.6200,0
-1,36.3287,1.2656,0.2816,15.5609,0.3300,0
1,57.6808,1.3286,0.1975,21.4248,0.0500,1
1,67.0823,2.1008,0.2795,22.7714,0.0100,1
1,75.6347,3.5712,0.3480,24.4092,1.0800,0
1,48.2178,0.4789,0.4136,33.9538,0.4500,0
-1,35.0491,2.0673,0.2799,19.5980,0.6000,1
-1,25.1814,12.4968,0.3823,33.6948,1.1200,1
-1,25.9375,1.4691,0.4316,50.3421,1.3600,0
-1,41.4415,0.7690,0.4940,53.0293,0.2400,0
1,69.7744,3.3506,0.3286,13.7274,1.2800,0
1,44.4087,3.4909,0.2312,31.4033,0.7600,0
-1,57.0348,1.8689,0.2816,30.7309,0.8200,0
1,56.0061,0.8783,0.4143,26.7054,1.7500,0
-1,37.6093,1.3671,0.2861,10.1179,0.5500,0
-1,50.6896,0.7887,0.3015,12.5137,0.1400,0
1,70.5343,2.6416,0.3163,18.6013,1.0000,0
-1,42.3482,1.4682,0.2672,21.3701,0.1800,1
-1,26.6458,0.8262,0.2242,32.6865,0.2200,1
-1,29.5455,2.3216,0.2845,41.6266,0.1900,0
-1,47.5932,1.1520,0.2738,37.9200,0.0400,1
-1,31.2161,1.3435,0.2852,29.8999,0.3600,1
-1,16.8096,1.8538,0.3320,46.1533,0.6800,0
-1,29.1595,0.7848,0.3336,55.9693,0.0400,0
-1,51.4363,4.0355,0.4243,63.0003,0.8900,0
-1,53.9636,0.4251,0.3808,20.8350,0.7500,0
1,67.5238,2.3853,0.3318,17.4871,1.1000,0
1,52.6596,0.9115,0.3512,21.9355,0.6800,0
1,39.8630,0.6749,0.3711,17.5951,0.9700,0
-1,31.3529,4.2672,0.3450,24.0678,1.1900,0
-1,27.3983,5.0438,0.3136,31.6530,1.4400,1
-1,25.7385,1.5806,0.3091,46.2209,0.7700,0
1,59.3432,1.3882,0.1913,23.7297,0.2300,0
1,50.0956,1.0575,0.2166,22.5398,0.3300,0
-1,40.0026,0.4024,0.1689,12.7367,0.1700,0
1,60.5889,1.8058,0.1875,14.9109,0.2800,0
1,42.6495,2.2847,0.2160,16.9100,0.7000,0
-1,34.5990,3.0743,0.2507,19.4237,0.1100,0
-1,41.9951,1.2175,0.2594,28.3195,0.4400,0
1,63.4208,1.9113,0.1951,21.4125,0.1400,0
1,52.9626,0.5170,0.1852,13.9024,0.4100,0
-1,36.9592,2.6163,0.2263,12.5729,0.8400,0
-1,41.8130,3.0737,0.2540,15.1167,0.4100,0
-1,51.1006,0.6420,0.2282,21.7033,0.4000,0
-1,35.8405,2.0798,0.2398,13.5888,0.6500,0
1,55.9523,0.8031,0.2348,13.0614,0.1700,1
1,74.6980,10.0623,0.3028,11.1745,1.6300,0
1,74.6503,0.7606,0.3685,27.3433,0.0400,0
1,47.8151,1.3082,0.5035,26.0340,0.6300,1
1,75.5770,3.4218,0.3706,22.6839,1.1200,0
1,73.8244,1.6436,0.4041,28.8702,0.8700,1
1,82.9629,0.8686,0.4758,45.3722,0.0400,1
1,82.1352,3.7760,0.4293,38.8914,1.0000,1
1,71.7527,1.5461,0.4069,44.3998,0.6600,1
1,65.4474,0.6228,0.4362,47.8331,0.5500,0
1,44.6447,1.4792,0.3849,23.6613,0.7700,0
1,51.7659,0.9357,0.4979,20.8856,0.2200,1
1,69.8098,2.2058,0.4685,19.5891,0.6000,0
1,63.8892,2.6056,0.5228,31.8341,1.3200,0
1,52.5229,0.7236,0.4403,32.2042,0.2500,0
-1,38.3021,1.1829,0.3098,20.7638,0.8500,0
-1,40.7456,1.0731,0.3866,37.9824,0.3000,0
-1,56.9611,1.7304,0.3327,32.3021,0.7000,0
1,66.2643,6.2781,0.3250,23.2540,0.8400,1
1,81.9378,2.4698,0.3232,30.3196,1.5500,0
1,70.2966,1.7467,0.4540,44.1154,0.7300,0
1,54.7046,4.5314,0.5438,20.6460,1.7400,0
1,57.4508,1.8968,0.6539,18.0216,2.0100,0
-1,41.5246,1.0597,0.7772,15.1353,0.8200,0
-1,48.8593,0.3324,0.6777,35.8696,0.5800,0
1,62.4971,1.2561,0.3749,12.8240,0.3700,0
1,46.7041,1.3617,0.4365,12.5951,0.6100,1
1,69.0188,2.5047,0.3053,19.1420,0.4200,0
1,46.2348,2.7511,0.3649,23.9768,1.7300,0
1,56.1834,1.9655,0.4087,17.6704,0.1900,0
1,48.8642,8.1682,0.4814,19.4325,1.1900,1
1,66.7105,4.7779,0.4082,13.0425,1.5100,0
1,69.2442,1.0952,0.4779,19.0685,0.5700,0
1,75.2969,0.7533,0.5160,22.1337,1.5500,0
-1,34.5522,0.9228,0.5554,27.7676,1.7800,0
-1,55.8651,0.4858,0.5414,29.3865,0.6900,1
-1,33.0057,1.1776,0.5071,26.7053,1.4900,0
-1,51.5316,0.6306,0.4386,31.1487,0.5800,0
1,61.8352,1.3347,0.4085,17.8813,1.0600,0
-1,19.5587,9.7753,0.9349,16.5549,11.2700,0
-1,37.0374,1.5732,1.2952,24.3423,2.9200,0
-1,48.9045,0.6986,1.4551,44.8395,1.5800,0
1,57.7883,1.1225,0.2735,11.1561,0.0400,1
1,63.3839,1.8839,0.3019,17.9414,1.0100,0
1,63.8013,1.0068,0.3666,25.1459,0.4000,0
-1,39.9707,1.3130,0.2704,11.7043,0.8500,0
-1,42.3681,0.3978,0.3224,28.7235,0.2800,1
-1,30.7266,4.8124,0.3300,25.7158,0.7800,0
-1,52.7314,6.7639,0.4267,28.9186,1.7400,0
-1,51.5352,1.1847,0.4969,24.7925,0.8200,1
-1,28.7243,0.4427,0.4786,18.6230,0.1400,1
-1,26.5068,2.5425,0.5778,20.4619,0.4100,1
-1,23.8975,5.2435,0.7475,36.1042,1.4200,0
1,77.6341,3.8621,0.2388,21.4736,0.1500,0
1,49.0519,0.5407,0.3413,23.3200,0.2500,0
1,39.5943,1.1257,0.3954,20.9980,0.7900,1
1,66.6078,1.1346,0.2376,19.1291,0.6800,0
1,58.0361,1.3269,0.2675,27.4710,0.4700,0
-1,34.0935,1.5491,0.2198,14.8686,0.9900,0
-1,25.8653,4.3192,0.2716,19.3212,0.8100,0
-1,38.2318,0.2655,0.3552,41.2387,0.0700,0
1,64.0247,3.0134,0.3134,31.1074,0.3700,0
1,62.4638,5.5650,0.3492,20.1210,0.7100,0
1,50.6758,0.3665,0.2453,32.8399,0.1300,0
-1,34.7862,1.3512,0.2475,20.3448,0.4900,0
-1,54.3872,2.1954,0.1953,17.9361,0.4200,0
1,54.5874,0.9673,0.1858,11.9540,0.0900,0
1,53.1827,0.4713,0.1564,25.4270,0.1200,0
1,51.4582,0.4738,0.1703,25.6386,0.2800,0
1,48.5876,0.6346,0.1544,21.8172,0.1900,0
1,45.2404,1.2603,0.1381,15.2503,0.0500,1
1,69.2696,2.8231,0.1621,14.7266,0.3700,0
1,50.1151,0.4758,0.1786,19.6615,0.1400,0
-1,36.6579,0.5956,0.1893,14.3683,0.1100,0
-1,36.6920,0.5761,0.1878,20.3178,0.0900,0
1,58.7830,0.9750,0.2558,13.3079,0.7200,1
1,76.1822,3.8931,0.3319,18.2133,0.0300,1
1,68.1475,1.7863,0.1768,25.7269,0.0400,0
-1,43.5760,0.4652,0.2109,21.6516,0.1600,0
1,64.7160,1.0694,0.1716,17.2606,0.4100,0
1,66.0809,0.4688,0.1761,18.2798,0.3500,0
-1,40.8944,0.5040,0.1726,19.2718,0.2100,0
1,65.1014,2.3207,0.1835,23.1265,0.5200,0
1,49.7318,1.0006,0.1934,21.0968,0.3300,1
1,71.7615,4.5311,0.2340,18.0145,1.0200,0
1,49.0567,2.0850,0.2688,34.9713,0.2800,0
-1,36.8724,1.0918,0.2946,24.3613,0.6300,0
-1,28.4808,6.1479,0.2237,28.2703,1.1000,0
-1,53.2048,5.3514,0.3103,34.4993,0.8600,0
1,61.5391,4.5414,0.2246,30.8209,0.0700,0
1,45.6065,1.7212,0.2528,32.2245,0.6800,0
-1,31.6789,0.4024,0.2275,27.0217,0.2300,0
-1,30.3146,2.2129,0.2725,30.0966,0.9000,1
-1,22.9462,1.2463,0.3509,40.8508,0.9600,1
-1,15.1767,1.8763,0.4712,54.6558,0.9600,0
-1,29.4100,0.6731,0.5035,66.3787,0.3100,1
-1,35.0078,5.6209,0.3844,34.6912,0.4500,0
1,60.9067,1.9966,0.2675,18.3526,0.3300,0
1,56.3273,2.6076,0.3007,31.7942,0.9900,0
-1,40.8514,1.2413,0.3931,29.5281,0.3400,0
-1,50.6572,1.2192,0.4592,26.0786,0.8500,0
1,68.8110,1.5333,0.3311,15.1354,0.5100,0
1,46.6541,0.7332,0.3796,17.9775,0.2800,1
1,72.9239,6.6475,0.4054,17.3476,1.1600,0
1,53.6823,0.7592,0.3880,27.1267,0.6700,0
-1,40.1419,1.7971,0.2889,19.7040,0.6300,0
-1,53.3043,0.6141,0.2957,23.5918,0.0800,0
1,67.7273,1.9428,0.2453,18.9796,0.4100,0
-1,38.4523,1.3203,0.2035,13.4399,0.7100,0
-1,35.1768,1.1437,0.2783,27.1282,0.6100,0
-1,43.4794,1.4827,0.3585,33.1952,0.1900,0
-1,60.3223,0.8335,0.3939,34.2158,1.4500,1
-1,34.4778,3.1286,0.3228,17.5226,0.0700,1
-1,22.2071,10.0214,0.3831,24.1151,1.0100,0
-1,51.9545,0.2657,0.3779,41.2552,0.3300,0
1,67.4689,2.8931,0.2796,16.5064,0.6200,0
1,63.1833,0.4668,0.2592,25.9356,0.2100,0
1,43.7037,2.1185,0.2558,27.6886,0.7200,0
1,49.7030,9.0726,0.3199,19.6770,0.8500,0
1,44.2347,1.5029,0.5011,16.2955,0.7400,0
-1,32.8240,2.9853,0.5769,16.6860,1.7800,0
-1,47.5597,0.3051,0.5760,37.1158,0.2900,0
1,63.5561,3.8911,0.2992,18.3194,0.7800,0
-1,37.9678,1.6687,0.3079,13.3368,0.0600,0
-1,54.9919,2.6842,0.4276,27.6424,1.1100,0
1,63.4798,1.6285,0.4305,17.9231,0.1700,0
-1,25.9131,7.7073,0.2042,15.9516,0.9100,0
-1,41.6443,2.8574,0.2942,26.6003,0.7200,0
-1,58.0556,0.7432,0.3568,25.9340,0.9500,0
1,61.7035,0.3617,0.3573,23.7226,0.2100,0
-1,41.7822,2.8848,0.3271,18.9201,0.7200,0
-1,40.5147,1.4411,0.4359,16.7339,0.8200,0
-1,60.6506,1.0484,0.6525,20.5507,1.8800,0
1,68.1112,1.2715,0.6380,24.1468,1.1200,0
1,45.7966,1.1410,0.4370,26.4750,0.5700,1
1,72.6182,0.8973,0.3422,21.8843,0.5900,0
1,47.4461,1.6525,0.2302,23.8398,0.3700,1
1,65.7725,2.9344,0.2762,22.9212,0.5100,0
1,42.2169,0.5447,0.2820,27.5536,0.5400,1
1,68.9823,1.6438,0.2975,21.8453,0.1400,0
-1,38.7933,1.1774,0.4080,18.0256,0.0300,0
1,67.1683,1.4960,0.4415,15.6204,1.8900,0
1,45.9386,0.4214,0.3150,23.9166,0.0400,0
-1,42.7761,0.9351,0.3099,21.5697,0.6000,0
-1,54.9825,1.2318,0.2584,14.2034,0.2800,1
-1,42.3290,1.9773,0.2494,11.5589,0.2600,0
-1,54.0998,0.8169,0.2635,12.2972,0.3000,1
-1,24.6053,2.6806,0.2667,19.0859,1.1000,0
-1,45.1299,1.0137,0.2635,19.2154,0.1400,0
-1,45.7142,0.7268,0.3196,18.3313,0.4100,0
1,57.6544,2.6562,0.3701,13.4886,0.0100,0
1,50.7295,1.2945,0.4545,14.2004,0.4700,0
-1,37.3814,1.2770,0.5180,13.6389,1.3100,1
-1,29.9884,0.7853,0.3520,33.4840,0.1100,0
-1,54.5752,0.7948,0.2661,25.7740,0.2000,0
1,58.4217,1.0344,0.2863,20.5581,1.2300,0
1,42.5976,1.8982,0.3075,17.3568,0.9900,0
-1,36.0697,1.1867,0.3346,18.8350,0.0100,0
-1,57.9129,0.4643,0.2487,22.5776,0.8700,0
1,58.1592,0.6414,0.2605,13.6337,0.0200,0
1,42.0036,1.8848,0.1743,13.1384,0.2100,0
-1,34.4947,2.3437,0.2228,15.4262,0.2900,0
-1,48.7391,0.7395,0.2242,17.5846,0.3900,0
-1,38.3862,2.9284,0.2897,18.1375,1.2600,0
-1,55.0876,1.0328,0.2886,17.0859,0.3800,0
1,67.0859,7.7083,0.2766,19.4510,0.2900,0
-1,41.1460,0.3601,0.2556,18.1988,0.4700,0
-1,54.7279,0.4842,0.2267,18.2581,0.4000,0
1,57.0080,1.2912,0.2009,14.4306,0.1700,0
1,50.1678,0.4438,0.2113,15.8982,0.6100,0
1,60.3691,5.6889,0.2565,15.0771,0.3900,0
1,51.7053,1.1218,0.2090,18.9266,0.4600,0
-1,38.3068,0.6010,0.2200,17.4663,0.0700,0
-1,42.4336,0.5295,0.2407,23.2160,0.4300,1
-1,23.6463,0.9924,0.2305,29.8245,0.3300,1
-1,23.3515,0.4892,0.2356,52.0406,0.1100,0
-1,14.8595,2.3820,0.3050,59.8795,0.4700,0
-1,47.4870,1.9916,0.3781,62.9597,1.1500,0
-1,59.5443,2.2202,0.4939,41.4227,1.9600,0
1,75.8539,7.7628,0.6705,36.8567,4.8100,0
1,84.6595,5.5681,0.8851,40.1847,2.7000,1
1,78.9986,1.8757,0.6103,65.7098,2.2600,1
1,78.9724,2.4140,0.3485,34.5400,1.5200,0
